"""""""name""""""","""""""barcode""""""","""""""price"""""""
"""""""LIMON EXPRIMIDO""",""" HACENDADO""",""" BOTELLA 280 CC""""""","""""""08480000049032""""""","""""""0""","""88"""""""
"""""""AJO GRANULADO (TAPON ROJO)""",""" HACENDADO""",""" TARRO 85 G""""""","""""""08480000341815""""""","""""""0""","""67"""""""
"""""""ALBAHACA (TAPON VERDE)""",""" HACENDADO""",""" TARRO 20 G""""""","""""""08480000341280""""""","""""""0""","""65"""""""
"""""""ANIS GRANO (TAPÓN MARRON)""",""" HACENDADO""",""" TARRO 50 G""""""","""""""08480000341235""""""","""""""0""","""90"""""""
"""""""AZAFRAN HEBRA""",""" HACENDADO""",""" CAJA 0.37 G""""""","""""""08480000341150""""""","""""""1""","""60"""""""
"""""""AZAFRAN MOLIDO""",""" HACENDADO""",""" CAJA 0.40 G""""""","""""""08480000341167""""""","""""""1""","""55"""""""
"""""""BOLSA PARA ASAR PESCADO EN SU JUGO""",""" HACENDADO""",""" CAJA 2 U - 28 G""""""","""""""08480000374097""""""","""""""0""","""95"""""""
"""""""BOLSA PARA ASAR POLLO AL AJO Y LIMON""",""" HACENDADO""",""" CAJA 2 U - 60 G""""""","""""""08480000374035""""""","""""""0""","""95"""""""
"""""""BOLSA PARA ASAR POLLO COSTILLAS Y LOMO CON HIERBAS PROVENZALES""",""" HACENDADO""",""" CAJA 2 U - 48 G""""""","""""""08480000374028""""""","""""""0""","""95"""""""
"""""""BOLSA PARA ASAR POLLO Y COSTILLA SABOR BARBACOA""",""" HACENDADO""",""" CAJA 2 U - 48 G""""""","""""""08480000374141""""""","""""""0""","""95"""""""
"""""""CANELA MOLIDA (TAPON ROJO)""",""" HACENDADO""",""" TARRO 52 G""""""","""""""08480000341778""""""","""""""0""","""51"""""""
"""""""CANELA RAMA ( TAPÓN MARRON)""",""" HACENDADO""",""" TARRO 18 G""""""","""""""08480000341761""""""","""""""1""","""20"""""""
"""""""CAYENA (GUINDILLA) (TAPÓN MARRON)""",""" HACENDADO""",""" TARRO 27 G""""""","""""""08480000341785""""""","""""""0""","""95"""""""
"""""""CEBOLLA FRITA CRUJIENTE""",""" ONION SPECIALTIES""",""" BOTE 150 G""""""","""""""08718781824402""""""","""""""0""","""99"""""""
"""""""CEBOLLA POLVO (TAPON ROJO)""",""" HACENDADO""",""" TARRO 60 G""""""","""""""08480000341389""""""","""""""0""","""95"""""""
"""""""CLAVO GRANO (TAPÓN MARRON)""",""" HACENDADO""",""" TARRO 42 G""""""","""""""08480000341228""""""","""""""1""","""10"""""""
"""""""COLORANTE ALIMENTARIO SOBRES""",""" EL AEROPLANO""",""" CAJA 18 G""""""","""""""08416200104134""""""","""""""0""","""75"""""""
"""""""COLORANTE ALIMENTARIO SOBRES""",""" HACENDADO""",""" CAJA 35 G""""""","""""""08480000341082""""""","""""""1""","""00"""""""
"""""""COLORANTE ALIMENTARIO (TAPON NARANJA)""",""" HACENDADO""",""" TARRO 85 G""""""","""""""08480000341822""""""","""""""0""","""59"""""""
"""""""COMINO GRANO (TAPÓN MARRON)""",""" HACENDADO""",""" TARRO 56 G""""""","""""""08480000341211""""""","""""""0""","""80"""""""
"""""""COMINO MOLIDO (TAPON ROJO)""",""" HACENDADO""",""" TARRO 58 G""""""","""""""08480000341204""""""","""""""0""","""63"""""""
"""""""CURCUMA (TAPON ROJO)""",""" HACENDADO""",""" TARRO 60 G""""""","""""""08480000341631""""""","""""""1""","""15"""""""
"""""""CURRY (TAPON ROJO)""",""" HACENDADO""",""" TARRO 57 G""""""","""""""08480000341259""""""","""""""0""","""62"""""""
"""""""ENELDO HOJAS (TAPON VERDE)""",""" HACENDADO""",""" TARRO 22 G""""""","""""""08480000341365""""""","""""""1""","""05"""""""
"""""""HIERBAS PROVENZALES (TAPON VERDE)""",""" HACENDADO""",""" TARRO 25 G""""""","""""""08480000341310""""""","""""""0""","""70"""""""
"""""""JENGIBRE MOLIDO (TAPON ROJO)""",""" HACENDADO""",""" TARRO 49 G""""""","""""""08480000341495""""""","""""""1""","""10"""""""
"""""""LAUREL HOJA""",""" HACENDADO""",""" PAQUETE 12 G""""""","""""""08480000194312""""""","""""""0""","""66"""""""
"""""""NUEZ MOSCADA MOLIDA ( TAPON ROJO)""",""" HACENDADO""",""" TARRO 58 G""""""","""""""08480000341730""""""","""""""1""","""10"""""""
"""""""ÑORAS""",""" HACENDADO""",""" CAJA 25 G""""""","""""""08480000341136""""""","""""""0""","""96"""""""
"""""""OREGANO (TAPON VERDE)""",""" HACENDADO""",""" TARRO 18 G""""""","""""""08480000341808""""""","""""""0""","""56"""""""
"""""""PEREJIL (TAPON VERDE)""",""" HACENDADO""",""" TARRO 18 G""""""","""""""08480000341792""""""","""""""0""","""69"""""""
"""""""PIMENTON DULCE VERA D.O""",""" YUSTE 1557""",""" LATA 75 G""""""","""""""08412917002084""""""","""""""1""","""38"""""""
"""""""PIMENTON PICANTE DE LA VERA D.O""",""" YUSTE 1557""",""" LATA 75 G""""""","""""""08412917002565""""""","""""""1""","""45"""""""
"""""""PIMENTON ROJO DULCE (TAPON ROJO)""",""" HACENDADO""",""" TARRO 56 G""""""","""""""08480000341846""""""","""""""0""","""55"""""""
"""""""PIMENTON ROJO DULCE""",""" HACENDADO""",""" LATA 75 G""""""","""""""08480000341860""""""","""""""0""","""90"""""""
"""""""PIMENTON ROJO PICANTE (TAPON ROJO)""",""" HACENDADO""",""" TARRO 60 G""""""","""""""08480000341839""""""","""""""0""","""75"""""""
"""""""PIMIENTA BLANCA MOLIDA (TAPON ROJO)""",""" HACENDADO""",""" TARRO 70 G""""""","""""""08480000341709""""""","""""""1""","""10"""""""
"""""""PIMIENTA NEGRA GRANO (TAPÓN MARRON)""",""" HACENDADO""",""" TARRO 70 G""""""","""""""08480000341723""""""","""""""0""","""75"""""""
"""""""PIMIENTA NEGRA MOLIDA (TAPON ROJO)""",""" HACENDADO""",""" TARRO 70 G""""""","""""""08480000341716""""""","""""""0""","""69"""""""
"""""""PIMIENTA NEGRA MOLINILLO (TAPON NEGRO)""",""" HACENDADO""",""" BOTE 65 G""""""","""""""08480000341907""""""","""""""1""","""32"""""""
"""""""PIMIENTA POPURRI MOLINILLO (TAPON NEGRO)""",""" HACENDADO""",""" BOTE 50 G""""""","""""""08480000341891""""""","""""""1""","""40"""""""
"""""""PIMIENTO CHORICERO CONSERVA (CARNE DE PIMIENTO)""",""" EL SOL""",""" TARRO 140 G""""""","""""""08414591000356""""""","""""""1""","""30"""""""
"""""""PIMIENTO DULCE CHORICERO""",""" HACENDADO""",""" CAJA 75 G""""""","""""""08480000347893""""""","""""""1""","""95"""""""
"""""""PIÑONES IBERICOS""",""" HACENDADO""",""" TARRO 50 G""""""","""""""08480000342102""""""","""""""3""","""50"""""""
"""""""PREPARADO PAELLA (CON AZAFRAN)""",""" HACENDADO""",""" TARRO 76 G""""""","""""""08480000347770""""""","""""""1""","""65"""""""
"""""""ROMERO (TAPON VERDE)""",""" HACENDADO""",""" TARRO 40 G""""""","""""""08480000341754""""""","""""""0""","""80"""""""
"""""""SAL AJO (TAPON ROJO)""",""" HACENDADO""",""" TARRO 130 G""""""","""""""08480000341303""""""","""""""1""","""00"""""""
"""""""SALSA TRUFAS ***NOVEDAD***""",""" """,""" TARRO 80 G""""""","""""""08020950004011""""""","""""""2""","""95"""""""
"""""""SAZONADOR BARBACOA (TAPON AZUL)""",""" HACENDADO""",""" TARRO 98 G""""""","""""""08480000374042""""""","""""""1""","""40"""""""
"""""""SAZONADOR BURRITO""",""" HACENDADO""",""" SOBRE 40 G""""""","""""""08480000171474""""""","""""""0""","""79"""""""
"""""""SAZONADOR DE PAELLA CON AZAFRAN""",""" HACENDADO""",""" CAJA 20 G (5 SOBRES)""""""","""""""08480000347022""""""","""""""1""","""30"""""""
"""""""SAZONADOR ENSALADA (TAPON AZUL)""",""" HACENDADO""",""" TARRO 95 G""""""","""""""08480000374059""""""","""""""1""","""40"""""""
"""""""SAZONADOR ESPAGUETI (TAPON AZUL)""",""" HACENDADO""",""" TARRO 45 G""""""","""""""08480000341341""""""","""""""1""","""40"""""""
"""""""SAZONADOR FAJITAS""",""" HACENDADO""",""" SOBRE 30 G""""""","""""""08480000171467""""""","""""""0""","""79"""""""
"""""""SAZONADOR PESCADO (TAPON AZUL)""",""" HACENDADO""",""" TARRO 95 G""""""","""""""08480000374066""""""","""""""1""","""40"""""""
"""""""SAZONADOR PINCHITOS (TAPON AZUL)""",""" HACENDADO""",""" TARRO 70 G""""""","""""""08480000374127""""""","""""""1""","""30"""""""
"""""""SAZONADOR POLLO ASADO (TAPON AZUL)""",""" HACENDADO""",""" TARRO 92 G""""""","""""""08480000374080""""""","""""""1""","""05"""""""
"""""""TOMILLO (TAPON VERDE)""",""" HACENDADO""",""" TARRO 28 G""""""","""""""08480000341747""""""","""""""0""","""69"""""""
"""""""TRUFA NATURAL""",""" DOS SRL""",""" TARRO 12.50 G""""""","""""""08020950004318""""""","""""""3""","""50"""""""
"""""""VAINILLA RAMA""",""" HACENDADO""",""" 2 U""""""","""""""08480000341488""""""","""""""2""","""50"""""""
"""""""KETCHUP LIGHT""",""" HACENDADO""",""" BOTE 600 G""""""","""""""08480000173317""""""","""""""1""","""00"""""""
"""""""KETCHUP MONODOSIS""",""" HACENDADO""",""" SOBRES PACK 12 X 20 G - 240 G""""""","""""""08480000173546""""""","""""""0""","""85"""""""
"""""""KETCHUP""",""" DEVELEY""",""" BOTE 450 G""""""","""""""04006824990967""""""","""""""1""","""35"""""""
"""""""KETCHUP""",""" HACENDADO""",""" BOTE 600 G""""""","""""""08480000173539""""""","""""""0""","""85"""""""
"""""""KETCHUP""",""" HEINZ""",""" BOTE 570 G""""""","""""""08715700017006""""""","""""""2""","""45"""""""
"""""""MOSTAZA A LA ANTIGUA CON GRANITOS""",""" MEDIJON""",""" TARRO 200 G""""""","""""""03563490016403""""""","""""""1""","""10"""""""
"""""""MOSTAZA DIJON""",""" MEDIJON""",""" TARRO 200 G""""""","""""""03563490016397""""""","""""""0""","""99"""""""
"""""""MOSTAZA DULCE""",""" HACENDADO""",""" BOTE 330 G""""""","""""""08480000173119""""""","""""""0""","""80"""""""
"""""""MOSTAZA""",""" HACENDADO""",""" BOTE 340 G""""""","""""""08480000173836""""""","""""""0""","""70"""""""
"""""""ALLIOLI ESTILO CASERO""",""" CHOVI""",""" MORTERO 180 CC""""""","""""""08410422005026""""""","""""""0""","""99"""""""
"""""""ALLIOLI ESTILO CASERO""",""" HACENDADO""",""" TARRINA 190 G""""""","""""""08480000171726""""""","""""""0""","""78"""""""
"""""""ALLIOLI MONODOSIS""",""" HACENDADO""",""" SOBRES PACK 8 U - 160 G""""""","""""""08480000171733""""""","""""""1""","""20"""""""
"""""""ALLIOLI""",""" HACENDADO""",""" TARRO 225 G""""""","""""""08480000171818""""""","""""""0""","""90"""""""
"""""""MAYONESA""",""" HACENDADO""",""" TARRO ( BOCA ANCHA ) 700 CC""""""","""""""08480000170828""""""","""""""1""","""35"""""""
"""""""MAYONESA""",""" HACENDADO""",""" BOTE 560 G""""""","""""""08480000170859""""""","""""""1""","""40"""""""
"""""""MAYONESA""",""" HACENDADO""",""" SOBRES PACK 12 X 20 G - 240 G""""""","""""""08480000170965""""""","""""""1""","""00"""""""
"""""""MAYONESA""",""" HACENDADO""",""" TARRO 300 CC""""""","""""""08480000170095""""""","""""""0""","""75"""""""
"""""""MAYONESA""",""" HELLMANN'S""",""" TARRO 475 G""""""","""""""08712566298297""""""","""""""1""","""75"""""""
"""""""MAYONESA""",""" HELLMANN'S""",""" TARRO 208 G""""""","""""""08410127050482""""""","""""""1""","""15"""""""
"""""""SALSA LIGERA""",""" HACENDADO""",""" TARRO 700 CC""""""","""""""08480000170835""""""","""""""1""","""20"""""""
"""""""SALSA LIGERA""",""" HACENDADO""",""" BOTE 560 CC""""""","""""""08480000170866""""""","""""""1""","""10"""""""
"""""""SALSA LIGERA""",""" LIGERESA""",""" TARRO CRISTAL 230 G""""""","""""""00000084138026""""""","""""""1""","""15"""""""
"""""""SALSA LIGERA""",""" LIGERESA""",""" TARRO CRISTAL 475 G""""""","""""""08712566298334""""""","""""""1""","""99"""""""
"""""""SALSA LIGERA""",""" LIGERESA""",""" BOTE (BOCA ABAJO) 430 G""""""","""""""08722700136224""""""","""""""1""","""85"""""""
"""""""SALSA SIN HUEVO NI LACTOSA""",""" MUSA""",""" BOTE 300 CC""""""","""""""08431594004471""""""","""""""1""","""80"""""""
"""""""BICARBONATO SODICO""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000290076""""""","""""""1""","""1"""""""
"""""""BICARBONATO SODICO""",""" HACENDADO""",""" BOTE 300 G""""""","""""""08480000290069""""""","""""""0""","""69"""""""
"""""""SAL BAJA SODIO (60 % MENOS)""",""" HACENDADO""",""" BOTE 250 G""""""","""""""08480000197139""""""","""""""1""","""20"""""""
"""""""SAL DE FRUTAS (SABOR LIMON)""",""" HACENDADO""",""" BOTE 250 G""""""","""""""08480000290168""""""","""""""1""","""59"""""""
"""""""SAL DEL HIMALAYA MOLINILLO""",""" HACENDADO""",""" TARRO 110 G""""""","""""""08480000197399""""""","""""""1""","""95"""""""
"""""""SAL FINA SECA NORMAL""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000197313""""""","""""""0""","""2"""""""
"""""""SAL FINA SECA YODADA""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000197320""""""","""""""0""","""1"""""""
"""""""SAL GRUESA""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000197337""""""","""""""0""","""1"""""""
"""""""SAL HORNEAR""",""" HACENDADO""",""" PAQUETE 2 KG""""""","""""""08480000197344""""""","""""""0""","""71"""""""
"""""""SAL PARA AHUMAR""",""" HACENDADO""",""" BOTE 750 G""""""","""""""08480000197269""""""","""""""2""","""00"""""""
"""""""SAL SALERO NORMAL DE MESA""",""" HACENDADO""",""" TARRO 250 G""""""","""""""08480000197153""""""","""""""0""","""38"""""""
"""""""CURRY ROJO (CONCENTRADO EN PASTA PARA HACER SALSA)""",""" THAI FOOD KING""",""" PAQUETE 50 G""""""","""""""00084909028242""""""","""""""1""","""00"""""""
"""""""SALSA BECHAMEL DESHIDRATADA""",""" HACENDADO""",""" SOBRE 43 G""""""","""""""08480000175090""""""","""""""0""","""80"""""""
"""""""SALSA CHAMPIÑONES""",""" HACENDADO""",""" SOBRE 31 G""""""","""""""08480000175083""""""","""""""0""","""80"""""""
"""""""SALSA PIMIENTA VERDE""",""" HACENDADO""",""" SOBRE 50 G""""""","""""""08480000175021""""""","""""""0""","""75"""""""
"""""""SALSA ROQUEFORT""",""" HACENDADO""",""" SOBRE 28 G""""""","""""""08480000175151""""""","""""""0""","""80"""""""
"""""""BECHAMEL""",""" HACENDADO""",""" MINIBRICK PACK 3 X 200 CC - 600 CC""""""","""""""08480000102508""""""","""""""1""","""55"""""""
"""""""MOJO ROJO PICANTE CANARIO""",""" HACENDADO""",""" TARRO 200 G""""""","""""""08437010931444""""""","""""""1""","""85"""""""
"""""""MOJO ROJO SUAVE CANARIO""",""" HACENDADO""",""" TARRO 200 G""""""","""""""08437010931451""""""","""""""1""","""85"""""""
"""""""SALSA AGRIDULCE""",""" HACENDADO""",""" BOTE 350 G""""""","""""""08480000173348""""""","""""""0""","""99"""""""
"""""""SALSA BARBACOA DULCE PICANTE""",""" DEVELEY""",""" BOTELLA 250 CC""""""","""""""08480000173737""""""","""""""1""","""25"""""""
"""""""SALSA BARBACOA""",""" HACENDADO""",""" BOTE 350 G""""""","""""""08480000173461""""""","""""""0""","""99"""""""
"""""""SALSA BOLOÑESA""",""" HACENDADO""",""" TARRO 300 G""""""","""""""08480000171696""""""","""""""1""","""15"""""""
"""""""SALSA BRAVA (MAS PICANTE)""",""" HACENDADO""",""" BOTE 320 G""""""","""""""08480000173041""""""","""""""0""","""82"""""""
"""""""SALSA BURGER""",""" DEVELEY""",""" BOTE 250 CC""""""","""""""04006824996686""""""","""""""1""","""25"""""""
"""""""SALSA CAJUN (PICANTE)""",""" HACENDADO""",""" BOTE 330 G""""""","""""""08480000173874""""""","""""""1""","""15"""""""
"""""""SALSA CESAR""",""" HACENDADO""",""" BOTE 310 CC""""""","""""""08480000173669""""""","""""""1""","""15"""""""
"""""""SALSA CHIMICHURRI""",""" DEVELEY""",""" BOTELLA 250 G""""""","""""""04006824004992""""""","""""""1""","""25"""""""
"""""""SALSA CURRY""",""" DEVELEY""",""" BOTE 250 CC""""""","""""""04006824009492""""""","""""""1""","""45"""""""
"""""""SALSA ESTILO ARGENTINO""",""" HACENDADO""",""" TARRO 285 G""""""","""""""08480000170811""""""","""""""1""","""20"""""""
"""""""SALSA MEXICANA""",""" HACENDADO""",""" TARRO 315 G""""""","""""""08480000171702""""""","""""""1""","""20"""""""
"""""""SALSA MIEL MOSTAZA""",""" HACENDADO""",""" BOTE 300 CC""""""","""""""08480000172631""""""","""""""1""","""20"""""""
"""""""SALSA NAPOLITANA""",""" HACENDADO""",""" TARRO 200 CC""""""","""""""08480000172693""""""","""""""0""","""99"""""""
"""""""SALSA OSTRAS""",""" LEE KUM KEE""",""" BOTELLA 255 G""""""","""""""08480000171795""""""","""""""1""","""80"""""""
"""""""SALSA PATATA GAJOS""",""" DEVELEY""",""" BOTE 250 CC""""""","""""""04006824006699""""""","""""""1""","""25"""""""
"""""""SALSA PERRINS""",""" PERRINS""",""" BOTELLA 150 ML""""""","""""""05000111040983""""""","""""""2""","""70"""""""
"""""""SALSA PESTO A LA GENOVESA""",""" GARDENFOOD""",""" TARRO 190 G""""""","""""""08015559300091""""""","""""""1""","""25"""""""
"""""""SALSA PESTO ROSSO""",""" HACENDADO""",""" TARRO 200 G""""""","""""""08015559301500""""""","""""""1""","""25"""""""
"""""""SALSA PICANTE EXTRA""",""" HACENDADO""",""" BOTELLA 100 G""""""","""""""08480000172105""""""","""""""1""","""30"""""""
"""""""SALSA QUESO""",""" HACENDADO""",""" TARRO 300 G""""""","""""""08480000171719""""""","""""""1""","""25"""""""
"""""""SALSA RANCHERA""",""" DEVELEY""",""" BOTE 250 CC""""""","""""""04006824998802""""""","""""""1""","""25"""""""
"""""""SALSA ROQUEFORT""",""" HACENDADO""",""" BOTE 310 G""""""","""""""08480000173157""""""","""""""0""","""95"""""""
"""""""SALSA ROSA COCKTAIL""",""" HACENDADO""",""" TARRO 700 CC""""""","""""""08480000173140""""""","""""""1""","""55"""""""
"""""""SALSA ROSA COCKTAIL""",""" HACENDADO""",""" BOTE 310 CC""""""","""""""08480000173133""""""","""""""0""","""95"""""""
"""""""SALSA SOJA DULCE""",""" AIKO""",""" BOTELLA 250 CC""""""","""""""04006824035736""""""","""""""1""","""35"""""""
"""""""SALSA SOJA SALADA""",""" HACENDADO""",""" BOTELLA 250 CC""""""","""""""04006824005715""""""","""""""1""","""35"""""""
"""""""SALSA SWEET CHILI (DULCE Y PICANTE)""",""" J-LEK""",""" BOTELLA 435 CC""""""","""""""08854692007876""""""","""""""1""","""35"""""""
"""""""SALSA TERIYAKI""",""" HACENDADO""",""" BOTELLA 250 CC""""""","""""""08480000173621""""""","""""""1""","""50"""""""
"""""""SALSA TOMATE ALBAHACA Y OREGANO""",""" HACENDADO""",""" TARRO 300 G""""""","""""""08480000172839""""""","""""""0""","""99"""""""
"""""""SALSA YOGURT""",""" HACENDADO""",""" BOTE 310 G""""""","""""""08480000173270""""""","""""""1""","""15"""""""
"""""""GUACAMOLE FRESCO""",""" VARIOS""",""" TARRINA 200 G""""""","""""""08436008521025""""""","""""""1""","""59"""""""
"""""""GUACAMOLE FRESCO""",""" VARIOS""",""" TARRINA 500 G""""""","""""""08436008521063""""""","""""""3""","""29"""""""
"""""""SALSA FRESCA CARBONARA""",""" HACENDADO""",""" SOBRE 200 G""""""","""""""08480000174086""""""","""""""1""","""20"""""""
"""""""SALSA FRESCA PESTO""",""" HACENDADO""",""" SOBRE 150 G""""""","""""""08480000174031""""""","""""""1""","""40"""""""
"""""""SALSA FRESCA QUESOS""",""" HACENDADO""",""" SOBRE 180 G""""""","""""""08480000174093""""""","""""""1""","""29"""""""
"""""""SALSA FRESCA SETAS""",""" HACENDADO""",""" SOBRE 200 G""""""","""""""08480000174147""""""","""""""1""","""40"""""""
"""""""SALSA FRESCA TRUFA""",""" HACENDADO""",""" SOBRE 140 G""""""","""""""08480000174109""""""","""""""1""","""50"""""""
"""""""SALSA MANGO PARA DIPEAR FRESCA""",""" VARIOS""",""" TARRINA 200 G""""""","""""""08436008522015""""""","""""""1""","""59"""""""
"""""""SALSA VINAGRETA REFRIGERADA""",""" HACENDADO""",""" BOTE 300 CC""""""","""""""08480000171450""""""","""""""1""","""45"""""""
"""""""TOMATE NATURAL RALLADO""",""" VARIOS""",""" TARRINA 290 G""""""","""""""Tomate""""""","""""""1""","""29"""""""
"""""""VINAGRE BALSAMICO DE MANZANA CREMA""",""" HACENDADO""",""" BOTELLA 250 G""""""","""""""08480000049650""""""","""""""2""","""15"""""""
"""""""VINAGRE BALSAMICO DE MODENA CREMA""",""" HACENDADO""",""" BOTELLA 250 CC""""""","""""""08480000049087""""""","""""""2""","""15"""""""
"""""""VINAGRE BALSAMICO DE MODENA""",""" HACENDADO""",""" BOTELLA CRISTAL 250 CC""""""","""""""08480000049544""""""","""""""1""","""30"""""""
"""""""VINAGRE JEREZ RESERVA""",""" HACENDADO""",""" BOTELLA CRISTAL 250 CC""""""","""""""08480000049537""""""","""""""1""","""25"""""""
"""""""VINAGRE SIDRA MANZANA""",""" HACENDADO""",""" BOTELLA 1 L""""""","""""""08480000049575""""""","""""""0""","""6"""""""
"""""""VINAGRE VINO AÑEJO""",""" HACENDADO""",""" BOTELLA CRISTAL 500 CC""""""","""""""08480000049551""""""","""""""1""","""25"""""""
"""""""VINAGRE VINO BLANCO""",""" HACENDADO""",""" BOTELLA 1 L""""""","""""""08480000049407""""""","""""""0""","""4"""""""
"""""""VINAGRE VINO PEDRO XIMENEZ REDUCCION""",""" HACENDADO""",""" BOTELLA 300 G""""""","""""""08480000049056""""""","""""""2""","""00"""""""
"""""""ALGA NORI SECA (PARA HACER SUSHI)""",""" TAIKOBAN""",""" PAQUETE 6 HOJAS - 15 G""""""",""""""".""""""","""""""1""","""50"""""""
"""""""ARROZ BASMATI""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050021""""""","""""""2""","""1"""""""
"""""""ARROZ BOMBA""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050250""""""","""""""2""","""6"""""""
"""""""ARROZ COCIDO BASMATI""",""" BRILLANTE""",""" TARRINA PACK 2 X 125 G - 250 G""""""","""""""08410184800068""""""","""""""1""","""15"""""""
"""""""ARROZ COCIDO INTEGRAL""",""" BRILLANTE""",""" TARRINA PACK 2 X 125 G - 250 G""""""","""""""08410184800150""""""","""""""1""","""10"""""""
"""""""ARROZ COCIDO REDONDO""",""" HACENDADO""",""" PACK TARRINA 2 X 125 G - 250 G""""""","""""""08480000050076""""""","""""""0""","""99"""""""
"""""""ARROZ ESPECIAL ENSALADA Y GUARNICION""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050168""""""","""""""2""","""1"""""""
"""""""ARROZ ESPECIAL RISOTTO""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050267""""""","""""""2""","""1"""""""
"""""""ARROZ ESPECIAL SUSHI""",""" HACENDADO""",""" PAQUETE 500 G""""""","""""""08480000050373""""""","""""""1""","""25"""""""
"""""""ARROZ INTEGRAL""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050144""""""","""""""1""","""4"""""""
"""""""ARROZ JAZMIN""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050120""""""","""""""1""","""9"""""""
"""""""ARROZ LARGO ***TAMAÑO AHORRO***""",""" HACENDADO""",""" PAQUETE 2 KG""""""","""""""08480000050649""""""","""""""1""","""62"""""""
"""""""ARROZ LARGO""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050632""""""","""""""0""","""8"""""""
"""""""ARROZ REDONDO J SENDRA""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050427""""""","""""""1""","""0"""""""
"""""""ARROZ REDONDO""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050441""""""","""""""0""","""7"""""""
"""""""ARROZ REDONDO""",""" SOS""",""" PAQUETE 1 KG""""""","""""""08410830001016""""""","""""""1""","""5"""""""
"""""""ARROZ VAPORIZADO LARGO""",""" BRILLANTE""",""" PAQUETE 1 KG""""""","""""""08410184077118""""""","""""""1""","""5"""""""
"""""""ARROZ VAPORIZADO LARGO""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050205""""""","""""""1""","""1"""""""
"""""""ARROZ VAPORIZADO REDONDO SABROZ""",""" BRILLANTE""",""" PAQUETE 1 KG""""""","""""""08410184016520""""""","""""""1""","""6"""""""
"""""""ARROZ VAPORIZADO REDONDO SIEMPRE SUELTO""",""" HACENDADO""",""" PAQUETE 1 KG""""""","""""""08480000050304""""""","""""""1""","""3"""""""
"""""""QUINOA COCIDA BLANCA Y ROJA""",""" HACENDADO""",""" TARRINA PACK 2 X 125 G - 250 G""""""","""""""08411942772610""""""","""""""1""","""35"""""""
"""""""QUINOA""",""" COLFIORITO""",""" PAQUETE 500 G""""""","""""""08480000094308""""""","""""""2""","""79"""""""
"""""""ALUBIA COCIDA BLANCA""",""" HACENDADO""",""" TARRO 570 G ESCURRIDO 400 G""""""","""""""08480000260192""""""","""""""0""","""59"""""""
