"name,""barcode"",""price"""
"ACEITE OLIVA SABOR INTENSO TAPON VERDE ***BAJADA PVP PENINSULA Y BALEARES***, HACENDADO, BOTELLA 1 L,""08480000046406"",""2.7"""
"POSTRE LACTEO GO-LACTEO CREMOSO DE FRESA SIN FRIO A PARTIR 8 MESES, HACENDADO, PACK 4 X 110 G - 440 G,""08480000094704"",""2.00"""
"POSTRE LACTEO GO-LACTEO CREMOSO DE MANZANA Y PERA SIN FRIO A PARTIR 6 MESES, HACENDADO, PACK 4 X 110 G - 440 G,""08480000094728"",""2.00"""
"POSTRE LACTEO IOGOLINO FRESA SIN FRIO A PARTIR DE 8 MESES, NESTLE, PACK 4 X 100 G - 400 G,""08410100017556"",""2.25"""
"POSTRE LACTEO IOGOLINO NATURAL SIN FRIO A PARTIR DE 6 MESES, NESTLE, PACK 4 X 100 G - 400 G,""07613033968051"",""2.25"""
"POSTRE LACTEO IOGOLINO PLATANO SIN FRIO A PARTIR DE 6 MESES, NESTLE, PACK 4 X 100 G - 400 G,""08410100017563"",""2.25"""
"TARRITO ARROZ CON POLLO A PARTIR 6 MESES, HERO BABY, TARRO 235 G,""08410175056542"",""0.99"""
"TARRITO ARROZ CON ZANAHORIA A PARTIR 6 MESES, HERO BABY, TARRO 235 G,""08410175056580"",""0.99"""
"TARRITO CINCO FRUTAS Y FIBRA A PARTIR 4 MESES, HACENDADO, TARRINA PACK 2 X 200 G - 400 G,""08480000032942"",""1.55"""
"TARRITO COCKTEL TROPICAL A PARTIR 8 MESES, HACENDADO, TARRINA PACK 2 X 250 G - 500 G,""08480000091338"",""1.72"""
"TARRITO COMPOTA MANZANA A PARTIR 4 MESES, HACENDADO, TARRINA PACK 2 X 130 G - 260 G,""08480000032997"",""0.94"""
"TARRITO CREMA DE VERDURAS CON RAPE NOCHES A PARTIR 8 MESES, HERO BABY, TARRO PACK 2 X 190 G - 380 G,""08410175056641"",""2.35"""
"TARRITO CUATRO FRUTAS CON AVENA A PARTIR 8 MESES, HACENDADO, TARRINA PACK 2 X 200 G - 400 G,""08480000090294"",""1.65"""
"TARRITO DUO DE FRUTAS (MANZANA Y PLATANO) A PARTIR 4 MESES, HACENDADO, TARRINA PACK 2 X 130 G - 260 G,""08480000090171"",""0.99"""
"TARRITO ESPAGUETI CON CARNE Y VERDURITAS ESCONDIDAS A PARTIR DE 12 MESES, HERO BABY, TARRO PACK 2 X 250 G - 500 G,""08410175042286"",""2.30"""
"TARRITO FRUTA VARIADA A PARTIR 4 MESES, HACENDADO, TARRINA PACK 2 X 250 G - 500 G,""08480000091314"",""1.72"""
"TARRITO FRUTA VARIADA A PARTIR 4 MESES, HACENDADO, TARRINA PACK 4 X 130 G - 520 G,""08480000090188"",""1.85"""
"TARRITO FRUTA VARIADA CON QUESO FRESCO A PARTIR 6 MESES, HACENDADO, TARRINA PACK 2 X 110 G - 220 G,""08480000094643"",""1.48"""
"TARRITO LENGUADO CON CREMA BECHAMEL A PARTIR 8 MESES, HERO BABY, TARRO 235 G,""08410175056573"",""0.99"""
"TARRITO LENTEJAS VERDURAS RECETAS CASERAS A PARTIR 8 MESES, HERO BABY, TARRO PACK 2 X 190 G - 380 G,""08410175056634"",""1.75"""
"TARRITO MENESTRA CON JAMON Y TERNERA A PARTIR 6 MESES, HERO BABY, TARRO 235 G,""08410175056566"",""0.99"""
"TARRITO MENESTRA CORDERO A LA CREMA RECETAS A PARTIR 6 MESES, HERO BABY, TARRO PACK 2 X 190 G - 380 G,""08410175056658"",""1.75"""
"TARRITO NATILLAS CON GALLETA A PARTIR 6 MESES, HACENDADO, TARRINA PACK 2 X 130 G - 260 G,""08480000094650"",""1.70"""
"TARRITO PLATANO MANDARINA PERA A PARTIR 4 MESES, HACENDADO, TARRINA PACK 4 X 130 G - 520 G,""08480000032980"",""1.85"""
"TARRITO PLATANO MANDARINA PERA A PARTIR 4 MESES, HACENDADO, TARRINA PACK 2 X 250 G - 500 G,""08480000091307"",""1.72"""
"TARRITO PLATANO NARANJA GALLETA A PARTIR 4 MESES, HACENDADO, TARRINA PACK 2 X 200 G - 400 G,""08480000090195"",""1.50"""
"TARRITO POLLO CON ARROZ A PARTIR 6 MESES, NESTLE, TARRO 250 G.,""08410100016092"",""0.99"""
"TARRITO POLLO CON PURE VERDURAS A PARTIR 6 MESES, NESTLE, TARRO 250 G.,""08410100016429"",""0.99"""
"TARRITO POLLO CON VERDURITAS NOCHES A PARTIR 6 MESES, HERO BABY, TARRO PACK 2 X 190 G - 380 G,""08410175056610"",""1.70"""
"TARRITO TERNERA JARDINERA A PARTIR 6 MESES, NESTLE, TARRO 250 G.,""08410100016610"",""0.99"""
"TARRITO VERDURAS CON PESCADILLA A LA CREMA NOCHES A PARTIR 8 MESES, HERO BABY, TARRO PACK 2 X 190 G - 380 G,""08410175056627"",""1.70"""
"TARRITO VERDURITAS CON DELICIAS DE PAVO A PARTIR 6 MESES, HERO BABY, TARRO 235 G,""08410175056603"",""0.99"""
"TARRITO VERDURITAS CON MERLUZA A PARTIR 8 MESES, HERO BABY, TARRO 235 G,""08410175056597"",""0.99"""
"TARRITO VERDURITAS CON POLLO Y TERNERA A PARTIR DE 6 MESES, HERO BABY, TARRO 235 G,""08410175056535"",""0.99"""
"TARRITO ZANAHORIAS BABY CON TERNERA A PARTIR 6 MESES, HERO BABY, TARRO 235 G,""08410175056559"",""0.99"""
"TARRITO 4 FRUTAS CON YOGUR A PARTIR 6 MESES, HACENDADO, TARRINA PACK 2 X 200 G - 400 G,""08480000091239"",""1.65"""
"ZUMO FRUTA HERO BABY A PARTIR 4 MESES, HERO BABY, TARRO PACK 2 X 130 CC - 260 CC,""08410175056238"",""0.95"""
"AGUA CON GAS, CORTES, BOTELLA 1,5 L,""08420887131505"",""0.35"""
"AGUA CON GAS, CORTES, BOTELLA 500 CC,""08420887110500"",""0.19"""
"AGUA CON GAS, CORTES, PACK 6 X 500 CC - 3 L,""08420887120509"",""1.14"""
"AGUA CON GAS, CORTES, PACK 6 X 1500 CC - 9 L,""08420887141504"",""2.10"""
"AGUA CON GAS, FONTER, PACK 6 X 1 L - 6 L,""08410055151039"",""4.98"""
"AGUA CON GAS, FONTER, BOTELLA 1 L,""08410055151022"",""0.8"""
"AGUA CON GAS, SAN PELLEGRINO, BOTELLA 1 L,""08002270002045"",""1.1"""
"AGUA CON GAS, SAN PELLEGRINO, PACK 6 X 1 L - 6 L,""08002270044892"",""6.72"""
"AGUA CON GAS, VICHY CATALA, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08410749001114"",""4.89"""
"AGUA CON GAS, VICHY CATALA, BOTELLA 1 L,""08410749001107"",""1.1"""
"AGUA MINERAL NATURAL (MINERALIZACION MUY DEBIL), BEZOYA, PACK 6 X 1500 CC - 9 L,""08410128160036"",""3.54"""
"AGUA MINERAL NATURAL (MINERALIZACION MUY DEBIL), BEZOYA, BOTELLA 1500 CC,""08410128000400"",""0.59"""
"AGUA MINERAL NATURAL (MINERALIZACION MUY DEBIL), FONDETAL, BOTELLA 2 L,""08437002889043"",""0.40"""
"AGUA MINERAL NATURAL (MINERALIZACION MUY DEBIL), FONDETAL, PACK 6 X 2 L - 12 L,""08437002889050"",""2.40"""
"AGUA MINERAL NATURAL (MINERALIZACION MUY DEBIL), FONDETAL, BOTELLA 500 CC,""08437002889012"",""0.30"""
"AGUA MINERAL NATURAL ***TAMAÑO AHORRO***, FONT NATURA, GARRAFA 8 L,""08429359277000"",""0.72"""
"AGUA MINERAL NATURAL (TAPON ESPECIAL NIÑOS), AGUADOY, PACK 6 X 330 CC - 1980 CC,""08437003010330"",""1.20"""
"AGUA MINERAL NATURAL (TAPON ESPECIAL NIÑOS), AGUADOY, BOTELLIN 330 CC,""08437003020339"",""0.20"""
"AGUA MINERAL NATURAL (TAPON ESPECIAL NIÑOS), AQUAREL, PACK 6 X 330 CC - 1980 CC,""03700123300236"",""2.04"""
"AGUA MINERAL NATURAL (TAPON ESPECIAL NIÑOS), AQUAREL, BOTELLIN 330 CC,""03700123300137"",""0.37"""
"AGUA MINERAL NATURAL (TAPON ESPECIAL NIÑOS), FONTVELLA, BOTELLIN 330 CC,""08410055033403"",""0.41"""
"AGUA MINERAL NATURAL (TAPON ESPECIAL NIÑOS), FONTVELLA, PACK 6 X 330 CC - 1980 CC,""08410055033410"",""2.10"""
"AGUA MINERAL NATURAL, AQUAREL, BOTELLA 1500 CC,""03700123300014"",""0.48"""
"AGUA MINERAL NATURAL, AQUAREL, PACK 6 X 1500 CC - 9 L,""03700123300021"",""2.70"""
"AGUA MINERAL NATURAL, AQUAREL, GARRAFA 5 L,""03700123300175"",""1.14"""
"AGUA MINERAL NATURAL, FONT NATURA, GARRAFA 5 L,""08429359275006"",""0.46"""
"AGUA MINERAL NATURAL, FONT NATURA, BOTELLA 1 L,""08429359001735"",""0.3"""
"AGUA MINERAL NATURAL, FONT NATURA, BOTELLA 500 CC,""08429359001452"",""0.17"""
"AGUA MINERAL NATURAL, FONT NATURA, BOTELLA 1500 CC,""08429359002374"",""0.20"""
"AGUA MINERAL NATURAL, FONT NATURA, PACK 6 X 500 CC - 3 L,""08429359001469"",""0.96"""
"AGUA MINERAL NATURAL, FONT NATURA, PACK 6 X 1 L - 6 L,""08429359001742"",""1.92"""
"AGUA MINERAL NATURAL, FONTVELLA, BOTELLA 1500 CC,""08410055150018"",""0.59"""
"AGUA MINERAL NATURAL, FONTVELLA, PACK 6 X 1500 CC - 9 L,""08410055150070"",""3.36"""
"AGUA MINERAL NATURAL, FUENTE LIVIANA, PACK 6 X 2 L - 12 L,""08423415601006"",""3.06"""
"AGUA MINERAL NATURAL, FUENTE LIVIANA, BOTELLA 2 L,""08423415501009"",""0.55"""
"AGUA MINERAL NATURAL, LANJARON, GARRAFA 6250 CC,""08410728104102"",""1.95"""
"AGUA MINERAL NATURAL, LANJARON, PACK 6 X 1500 CC - 9 L,""08410728091136"",""3.36"""
"AGUA MINERAL NATURAL, LANJARON, BOTELLA 1500 CC,""08410728180120"",""0.59"""
"AGUA MINERAL NATURAL, SOLAN DE CABRAS, PACK 6 X 1500 CC - 9 L,""08411547001092"",""4.14"""
"AGUA MINERAL NATURAL, SOLAN DE CABRAS, BOTELLA 1500 CC,""08411547001085"",""0.71"""
"ANIS DULCE, CASTELLANA, BOTELLA 700 CC,""08411144100303"",""7.45"""
"ANIS DULCE, MONO, BOTELLA 700 CC,""08410337219082"",""7.85"""
"ANIS DULCE, REGIO, BOTELLA 1 L,""08412449102054"",""5.8"""
"ANIS SECO, REGIO, BOTELLA 1 L,""08412449102061"",""7.4"""
"ANISETTE, ARRECIFE, BOTELLA 1 L,""08480000283870"",""6.5"""
"ANISETTE, MARIE BRIZARD, BOTELLA 1 L,""08410643001234"",""8.9"""
"GINEBRA CITRICA, GIBROS, BOTELLA 700 CC,""08480000288394"",""6.95"""
"GINEBRA EXTRA DRY, SEAGRAM'S, BOTELLA 700 CC,"""",""16.05"""
"GINEBRA LONDON DRY, SHERITON, BOTELLA 700 CC,""08412449121130"",""6.95"""
"GINEBRA LONDON, TANQUERAY, BOTELLA 700 CC,""05000281015248"",""14.69"""
"GINEBRA STRAWBERRY (SABOR A FRESA), SHERITON, BOTELLA 700 CC,""08412449121123"",""7.50"""
"GINEBRA, BEEFEATER, BOTELLA 700 CC,""05000299605042"",""13.45"""
"GINEBRA, BOMBAY SAPHIRE, BOTELLA 700 CC,""05010677714006"",""18.95"""
"GINEBRA, BULLDOG, BOTELLA 700 CC,""00897076002010"",""22.50"""
"GINEBRA, GORDON'S, BOTELLA 700 CC,""05000289925440"",""8.35"""
"GINEBRA, LARIOS, BOTELLA 1 L,""08411144100082"",""11.3"""
"GINEBRA, MARTIN MILLER'S, BOTELLA 700 CC,""00698929000395"",""29.35"""
"GINEBRA, RIVES, BOTELLA 1 L,""08410337427029"",""9.9"""
"GINEBRA, SHERITON, BOTELLA 700 CC,""08412449102047"",""4.19"""
"LICOR RON CON CARAMELO, PERLA DE LAS ISLAS, BOTELLA 700 CC,""08480000288387"",""6.95"""
"MOJITO, ALMIRANTE, BOTELLA 700 CC,""08412449121062"",""5.15"""
"RON AÑEJO EXTRA, ALMIRANTE, BOTELLA 700 CC,""08412449121055"",""7.39"""
"RON AÑEJO, ALMIRANTE, BOTELLA 700 CC,""08412449121031"",""5.29"""
"RON AÑEJO, BARCELO, BOTELLA 700 CC,""07461323129237"",""13.99"""
"RON AÑEJO, BRUGAL, BOTELLA 700 CC,""07460855200353"",""13.65"""
"RON AÑEJO, BRUGAL, BOTELLA 1 L,""07460855202487"",""16.9"""
"RON AÑEJO, CACIQUE, BOTELLA 700 CC,""05000281030838"",""11.99"""
"RON AÑEJO, NEGRITA, BOTELLA 700 CC,""08410490001043"",""7.90"""
"RON BLANCO, ALMIRANTE, BOTELLA 1 L,""08412449121048"",""5.9"""
"RON CARTA BLANCA, BACARDI SUPERIOR, BOTELLA 700 CC,""08410339000046"",""10.99"""
"RON CON COCO, MALIBU, BOTELLA 700 CC,""08410024710601"",""10.00"""
"RON ELIXIR DOMINICANO, ALMIRANTE, BOTELLA 700 CC,""08412449121086"",""6.95"""
"RONMIEL DE CANARIAS, PERLA DE LAS ISLAS, BOTELLA 700 CC,""08480000288448"",""5.95"""
"TEQUILA BLANCO, REGIO, BOTELLA 700 CC,""08412449120638"",""7.05"""
"TEQUILA REPOSADO, REGIO, BOTELLA 700 CC,""08412449120850"",""8.50"""
"TEQUILA, JOSE CUERVO, BOTELLA 700 CC,"""",""14.25"""
"KNEBEP BLACK, KNEBEP, BOTELLA 700 CC,""08480000288356"",""4.39"""
"KNEBEP BLUE, KNEBEP, BOTELLA 700 CC,""08480000288363"",""4.49"""
"KNEBEP CARAMEL, KNEBEP, BOTELLA 700 CC,""08480000288325"",""4.39"""
"KNEBEP RED, KNEBEP, BOTELLA 700 CC,""08480000288349"",""4.49"""
"KNEBEP VIOLET, KNEBEP, BOTELLA 700 CC,""08480000288332"",""4.49"""
"VODKA CON LIMON, KNEBEP, BOTELLA 275 CC,""08480000288523"",""1.00"""
"VODKA TRIPLE DESTILACION, KNEBEP, BOTELLA 700 CC,""08480000287250"",""6.25"""
"VODKA, ABSOLUT, BOTELLA 700 CC,""07312040097708"",""12.55"""
"VODKA, KNEBEP, BOTELLA 700 CC,""08480000288219"",""4.39"""
"VODKA, SMIRNOFF, BOTELLA 1 L,""05410316100373"",""12.2"""
"BEBIDA ESPIRITUOSA CENTENARIO, TERRY, BOTELLA 1 L,""08410162011127"",""8.9"""
"BEBIDA ESPIRITUOSA, C. DE BACO, BOTELLA 1 L,""08480000282316"",""5.7"""
"BRANDY GRAN RESERVA, C. DE BACO, BOTELLA 700 CC,""08412449563398"",""10.95"""
"BRANDY GRAN RESERVA, CARDENAL MENDOZA, BOTELLA 700 CC,""08410161711257"",""23.15"""
"BRANDY SOLERA RESERVA, C. DE BACO, BOTELLA 700 CC,""08480000282064"",""6.95"""
"BRANDY SOLERA, C.DE BACO, BOTELLA 700 CC,""08480000282620"",""5.49"""
"BRANDY, MAGNO, BOTELLA 700 CC,""08410337001083"",""10.95"""
"BRANDY, TORRES 10, BOTELLA 700 CC,""08410113000071"",""11.25"""
"CAVA SEMISECO CARTA NEVADA, FREIXENET, BOTELLA 750 CC,""08410036800512"",""5.25"""
"CAVA SEMISECO, CABRE & SABATE, BOTELLIN PACK 4 X 200 CC - 800 CC,""08480000289186"",""4.35"""
"CAVA SEMISECO, CABRE & SABATE, BOTELLA 375 CC,""08480000289292"",""1.58"""
"CAVA SEMISECO, CABRE & SABATE, BOTELLA 750 CC,""08480000289391"",""1.95"""
"CAVA SEMISECO, SEÑORIO DE REQUENA, BOTELLA 750 CC,""08410744002178"",""2.50"""
"CAVA BRUT ANNA, CODORNIU, BOTELLA 750 CC,""08410013261015"",""8.95"""
"CAVA BRUT CARTA NEVADA, FREIXENET, BOTELLA 750 CC,""08410036800499"",""5.25"""
"CAVA BRUT CHARDONNAY, CABRE&SABATE, BOTELLA 750 CC,""08480000289476"",""3.75"""
"CAVA BRUT NATURE RESERVA FAMILIA, JUVE CAMPS, BOTELLA 750 CC,""08424487600188"",""16.25"""
"CAVA BRUT NATURE VINTAGE, CABRE & SABATE, BOTELLA 750 CC,""08480000289384"",""3.75"""
"CAVA BRUT NATURE, BACH, BOTELLA 750 CC,""08410013991042"",""4.20"""
"CAVA BRUT NATURE, JAUME SERRA, BOTELLA 750 CC,""08411277063049"",""3.25"""
"CAVA BRUT ROSADO, CABRE & SABATE, BOTELLA 750 CC,""08480000289452"",""2.29"""
"CAVA BRUT, CABRE & SABATE, BOTELLA 750 CC,""08480000289216"",""1.95"""
"CAVA BRUT, CABRE & SABATE, BOTELLA 375 CC,""08480000289155"",""1.58"""
"CAVA BRUT, CABRE & SABATE, BOTELLIN PACK 4 X 200 CC - 800 CC,""08480000289209"",""4.35"""
"CAVA BRUT, SEÑORIO DE REQUENA, BOTELLA 750 CC,""08410744002161"",""2.50"""
"VINO ESPUMANTE MOSCATO (DULCE Y AROMATICO), C.PECCATO, BOTELLA 750 CC,""08008820153311"",""2.30"""
"SIDRA EXTRA ( DORADA), EL GAITERO, BOTELLA 750 CC,""08411079391043"",""2.02"""
"SIDRA NATURAL, POLIAN, BOTELLA 700 CC,""08480000288981"",""1.50"""
"SIDRA (PLATEADA), EL GAITERO, BOTELLA 700 CC,""08411079391012"",""1.50"""
"SIDRA SIN ALCOHOL, EL LAGAR, BOTELLA 750 CC,""08410261802008"",""1.20"""
"SIDRA, EL MAYU, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08413481010123"",""1.95"""
"SIDRA, EL MAYU, BOTELLA 750 CC,""08413481012103"",""0.95"""
"CERVEZA RUBIA (ABRE FACIL), SAN MIGUEL, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08410655000409"",""2.26"""
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN PACK 6 X 200 CC - 1200 CC,""08480000665911"",""1.60"""
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLA PET PACK 6 X 1 L - 6 L,""08480000664655"",""3.90"""
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN PACK 24 X 200 CC - 4800 CC,""08480000667915"",""6.40"""
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLA PET 1 L,""08480000664662"",""0.6"""
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN 330 CC,""00000084199669"",""0.30"""
"CERVEZA RUBIA CLASICA, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000664624"",""3.00"""
"CERVEZA RUBIA CLASICA, STEINBURG, LATA 330 CC,""08480000664631"",""0.25"""
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLA 1 L,""08480000665669"",""0.7"""
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000665928"",""1.80"""
"CERVEZA RUBIA SUAVE ***NOVEDAD***, STEINBURG, BOTELLA 1 L,""08480000667854"",""0.6"""
"CERVEZA RUBIA SUAVE, STEINBURG, LATA 330 CC,""08480000664860"",""0.22"""
"CERVEZA RUBIA SUAVE, STEINBURG, BOTELLÍN PACK 6 X 250 CC - 1500 CC,""08480000664839"",""1.39"""
"CERVEZA RUBIA SUAVE, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000664853"",""2.64"""
"CERVEZA RUBIA, CRUZCAMPO, LATA 330 CC,""08411090101331"",""0.55"""
"CERVEZA RUBIA, CRUZCAMPO, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08411090106251"",""2.45"""
"CERVEZA RUBIA, CRUZCAMPO, BOTELLIN PACK 24 X 250 CC - 6000 CC,""08411090024258"",""9.19"""
"CERVEZA RUBIA, HEINEKEN, LATA 330 CC,""00000087120158"",""0.64"""
"CERVEZA RUBIA, HEINEKEN, LATA PACK 8 X 330 CC - 2640 CC,""08712000010294"",""5.12"""
"CERVEZA RUBIA, SAN MIGUEL, LATA 330 CC,""08410655000010"",""0.55"""
"CERVEZA RUBIA, SAN MIGUEL, LATA PACK 12 X 330 CC - 3960 CC,""08410655000874"",""6.36"""
"CERVEZA RUBIA, VICTORIA, LATA PACK 12 X 330 CC - 3960 CC,""08410793226433"",""6.24"""
"CERVEZA RUBIA SIN ALCOHOL ***NOVEDAD***, STEINBURG, BOTELLA 1 L,""08480000667588"",""0.8"""
"CERVEZA RUBIA SIN ALCOHOL 0% CON LIMON ***PACK AHORRO***, SAN MIGUEL, LATA PACK 8 X 330 CC - 2640 CC,""08410655123702"",""4.40"""
"CERVEZA RUBIA SIN ALCOHOL 0% CON LIMON, SAN MIGUEL, LATA 330 CC,""08410655006432"",""0.57"""
"CERVEZA RUBIA SIN ALCOHOL 0% ***PACK AHORRO***, FALKE, LATA PACK 12 X 330 CC - 3960 CC,""08413041318003"",""3.96"""
"CERVEZA RUBIA SIN ALCOHOL 0%, CRUZCAMPO, LATA 330 CC,""08411090310139"",""0.60"""
"CERVEZA RUBIA SIN ALCOHOL 0%, FALKE, LATA 330 CC,""08413041318010"",""0.33"""
"CERVEZA RUBIA SIN ALCOHOL 0%, FALKE, BOTELLIN PACK 6 X- 250 CC - 1500 CC,""08413041328019"",""1.60"""
"CERVEZA RUBIA SIN ALCOHOL 0%, SAN MIGUEL, LATA 330 CC,""08410655006142"",""0.55"""
"CERVEZA RUBIA SIN ALCOHOL 0%, SAN MIGUEL, LATA PACK 8 X 330 CC - 2640 CC,""08410655123719"",""3.60"""
"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08480000667571"",""1.60"""
"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, LATA 330 CC,""08480000667519"",""0.28"""
"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000667502"",""3.36"""
"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, LATA 330 CC,""08480000664259"",""0.35"""
"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, LATA PACK 6 X 330 ML - 1980 ML,""08480000664242"",""2.10"""
"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08480000664266"",""2.15"""
"CERVEZA TRIGO BLANCO SIN ALCOHOL 0% ***NOVEDAD***, BAVARIA, BOTELLIN 330 CC,""08714800022460"",""0.95"""
"CERVEZA ABADÍA TOSTADA ***NOVEDAD***, HELECINE, BOTELLIN 330 CC,""05412652000225"",""1.15"""
"CERVEZA ABADIA, TONGERLO, BOTELLIN PACK 4 X 330 CC - 1320 CC,""05410971121904"",""3.52"""
"CERVEZA ABADIA, TONGERLO, BOTELLIN 330 CC,""05410971221901"",""0.88"""
"CERVEZA ARTESANAL IPA, GAITANEJO, BOTELLIN 330 CC,""08437019051013"",""1.70"""
"CERVEZA BLANCA TRIGO SUAVE ***NOVEDAD***, 1897, BOTELLIN 330 CC,""08480000668981"",""1.15"""
"CERVEZA BLANCA TRIGO SUAVE ***NOVEDAD***, 1897, BOTELLIN PACK 4 X 330 CC - 1320 CC,""08480000668974"",""4.60"""
"CERVEZA DOBLE MALTA, BRASSERIES DU MAROC, BOTELLIN 330 CC,""08480000664518"",""0.66"""
"CERVEZA DOBLE MALTA, VOLL-DAMM, LATA 330 CC,""08410793036131"",""0.78"""
"CERVEZA DOBLE MALTA, VOLL-DAMM, LATA PACK 6 X 330 CC - 1980 CC,""08410793037336"",""4.68"""
"CERVEZA DOBLE MALTA, 1897, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000664341"",""3.96"""
"CERVEZA DOBLE MALTA, 1897, LATA PACK 6 X 330 CC - 1980 CC,""08480000664327"",""2.76"""
"CERVEZA DOBLE MALTA, 1897, LATA 330 CC,""08480000664334"",""0.46"""
"CERVEZA FUERTE SALVATOR ***NOVEDAD***, PAULANER, BOTELLIN 330 CC,""04066600611349"",""1.20"""
"CERVEZA GRAN RESERVA GRAND CRU ***NOVEDAD***, 1897, BOTELLIN 330 CC,""08480000668455"",""1.60"""
"CERVEZA IPA, 1897, BOTELLIN PACK 4 X 330 CC - 1320 CC,""08480000668950"",""4.80"""
"CERVEZA IPA, 1897, BOTELLIN 330 CC,""08480000668967"",""1.20"""
"CERVEZA JAPONESA DRY, ASAHI, BOTELLIN 330 CC,""08008440249425"",""1.35"""
"CERVEZA LEY PUREZA ***NOVEDAD***, KROMBACHER, BARRIL 5 L,""04008287032031"",""12.00"""
"CERVEZA LEY PUREZA, KROMBACHER, LATA PACK 6 X 330 CC - 1980 CC,""04008287917925"",""2.22"""
"CERVEZA LEY PUREZA, KROMBACHER, BOTELLIN PACK 6 X 330 CC - 1980 CC,""04008287758467"",""3.60"""
"CERVEZA LEY PUREZA, KROMBACHER, LATA 330 CC,""04008287050530"",""0.37"""
"CERVEZA LEY PUREZA, KROMBACHER, BOTELLIN 330 CC,""04008287058222"",""0.60"""
"CERVEZA MEJICANA, CORONA, BOTELLIN 355 CC,""00000075032715"",""1.32"""
"CERVEZA MEJICANA, CORONA, BOTELLIN PACK 6 X 355 CC - 2130 CC,""07501064191398"",""7.92"""
"CERVEZA PALE ALE ***NOVEDAD***, MARSTON`S, BOTELLA 500 CC,""05011348018713"",""1.60"""
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON ***NOVEDAD***, STEINBURG, BOTELLA PET 1 L,""08480000667632"",""1.0"""
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON, STEINBURG, BOTELLIN PET 330 CC,""08480000664129"",""0.37"""
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON, STEINBURG, LATA 330 CC,""08480000665546"",""0.35"""
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON, STEINBURG, BOTELLIN PET PACK 6 X 330 ML -1980 ML,""08480000664112"",""2.22"""
"CERVEZA RESERVA, 1897, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000664358"",""3.96"""
"CERVEZA RESERVA, 1897, BOTELLIN 330 CC,""08480000664365"",""0.66"""
"CERVEZA ROJA, , BOTELLIN PACK 4 X 330 CC - 1320 CC,""08480000665522"",""4.40"""
"CERVEZA ROJA, , BOTELLIN 330 CC,""08480000665539"",""1.10"""
"CERVEZA RUBIA ARTESANAL, ROSAS DE MLG, BOTELLIN 330 CC,""08437019007010"",""1.55"""
"CERVEZA RUBIA ESPECIAL 5 ESTRELLAS (ENVASE ROJO), MAHOU, LATA 330 CC,""08411327122016"",""0.65"""
"CERVEZA RUBIA ESPECIAL 5 ESTRELLAS (ENVASE ROJO), MAHOU, LATA PACK 12 X 330 CC - 3960 CC,""08411327122122"",""7.80"""
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN 330 CC,""00000084199676"",""0.40"""
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLA 1 L,""08480000667694"",""0.9"""
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN PACK 6 X 200 CC - 1200 CC,""08480000667663"",""2.10"""
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN PACK 24 X 200 CC - 4800 CC,""08480000667953"",""8.40"""
"CERVEZA RUBIA ESPECIAL, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000667649"",""3.84"""
"CERVEZA RUBIA ESPECIAL, STEINBURG, LATA 330 CC,""08480000667656"",""0.32"""
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000667670"",""2.40"""
"CERVEZA RUBIA ESPECIAL, VICTORIA, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08410793223845"",""2.70"""
